date,article_id,country_code,sold_units
2021-02-06,1923,PRT,1
2020-10-16,1132,ITA,1
2020-08-23,2902,ESP,2
2021-07-18,3448,USA,1
2020-06-11,5984,USA,1
2020-05-24,1132,USA,2
2020-09-18,1132,USA,2
2021-05-25,1516,USA,1
2019-12-22,3417,CAN,1
2020-07-03,1132,RUS,1
2020-01-20,3417,UKR,1
2020-08-29,362,USA,1
2021-04-24,3448,ESP,1
2020-05-28,3446,USA,2
2020-11-12,5972,UKR,1
2020-10-29,3446,USA,1
2021-07-12,1516,RUS,2
2020-11-25,1923,USA,2
2020-10-22,362,RUS,3
2020-12-07,4139,USA,2
2021-01-02,409,ESP,1
2020-11-10,362,DEU,1
2021-08-23,3417,CAN,7
2021-07-26,3448,DEU,1
2020-06-21,5984,ESP,1
2020-12-15,332,RUS,1
2020-08-01,3446,RUS,8
2019-08-07,1516,RUS,1
2021-08-09,332,PRT,1
2020-05-22,1132,RUS,4
2020-12-07,5972,UKR,3
2020-05-13,5972,USA,1
2021-05-16,1516,CAN,1
2019-10-05,3417,GBR,1
2020-10-25,409,USA,2
2020-01-02,5972,NLD,1
2021-04-06,362,USA,1
2020-08-10,3417,USA,1
2020-09-07,1579,CAN,1
2021-06-29,1923,USA,6
2021-06-16,5984,RUS,2
2021-08-17,3448,RUS,8
2021-05-20,3576,USA,1
2020-11-18,362,ITA,2
2020-06-20,3576,DEU,13
2020-10-02,332,GBR,3
2021-03-20,1923,USA,3
2020-08-04,362,POL,2
2019-09-17,332,GBR,3
2020-11-30,5984,USA,1
2020-02-21,3417,USA,1
2020-02-06,1132,ESP,1
2020-07-15,362,FRA,1
2021-02-06,4139,USA,3
2020-10-14,332,USA,1
2020-12-14,1132,DEU,2
2020-09-03,362,GBR,1
2020-01-23,3417,NLD,3
2021-02-24,4139,FRA,2
2020-02-15,362,UKR,4
2020-11-11,3448,RUS,1
2021-01-21,5972,USA,1
2020-02-19,3417,RUS,2
2020-10-16,3576,USA,1
2021-05-14,2902,USA,1
2021-03-22,1923,USA,2
2020-07-27,362,USA,1
2020-12-29,5984,RUS,2
2019-08-06,332,RUS,1
2021-06-08,4139,PRT,1
2020-03-21,1516,USA,2
2021-07-24,1132,BEL,1
2021-02-24,1923,USA,1
2021-08-29,3448,USA,1
2021-08-26,1516,AUS,3
2021-02-03,4139,FRA,3
2020-08-16,3448,USA,1
2021-07-15,1132,UKR,1
2020-06-03,1579,GBR,1
2020-02-04,362,UKR,1
2020-09-19,1516,ITA,1
2020-08-26,1516,ITA,3
2020-10-03,1132,RUS,2
2020-10-06,332,USA,1
2021-06-09,332,RUS,1
2020-06-20,1132,USA,3
2019-09-05,3417,USA,1
2021-06-25,362,USA,2
2021-07-18,3448,NLD,1
2020-11-05,332,USA,2
2021-08-18,1516,GBR,2
2020-02-29,3448,AUS,1
2021-06-02,1516,ESP,2
2021-08-08,1923,DEU,1
2019-09-15,1579,USA,1
2019-11-23,409,USA,2
2020-09-24,3576,USA,2
2021-06-19,1132,UKR,1
2020-10-30,1132,USA,1
2020-09-15,1132,DEU,1
2021-08-04,3576,GBR,2
2021-06-21,1923,NLD,1
2021-07-17,362,USA,2
2019-08-15,1516,ESP,1
2020-05-17,409,USA,1
2020-10-06,1132,USA,1
2019-11-27,3417,ITA,1
2021-05-10,5984,USA,1
2020-06-24,5984,RUS,1
2020-10-15,1516,GBR,1
2020-11-20,5972,BEL,1
2021-08-10,362,ITA,3
2021-08-11,332,AUS,1
2020-02-04,362,POL,1
2020-05-22,5984,DEU,1
2021-05-25,2902,RUS,1
2021-03-16,5984,ITA,1
2019-09-29,3417,USA,2
2021-01-05,3448,UKR,6
2020-02-24,2902,ROU,1
2020-02-05,362,CAN,2
2020-02-10,362,USA,2
2019-10-09,1516,GBR,1
2020-02-17,3446,RUS,1
2021-01-26,332,GBR,1
2020-03-18,2902,RUS,1
2020-08-13,1132,DEU,1
2021-05-23,1132,RUS,2
2020-06-28,332,ROU,1
2020-07-04,1132,USA,2
2021-08-22,3448,PRT,5
2019-07-23,5972,GBR,1
2019-08-19,5972,AUS,1
2021-07-01,1132,USA,1
2021-03-05,362,USA,2
2020-03-18,2902,USA,1
2021-04-05,409,UKR,1
2020-05-22,1132,USA,1
2021-05-02,1132,USA,1
2021-02-27,362,RUS,1
2020-01-25,3417,USA,3
2020-08-05,3448,RUS,1
2020-01-02,3448,RUS,4
2019-09-02,332,GBR,2
2021-07-13,5984,UKR,1
2020-12-21,362,ESP,5
2020-02-25,3417,UKR,1
2020-10-27,1923,ROU,1
2020-01-21,332,DEU,1
2021-03-01,4139,RUS,2
2020-07-07,332,UKR,2
2021-01-04,362,PRT,2
2019-09-09,1516,ITA,3
2020-10-02,332,RUS,3
2020-12-08,1923,USA,6
2020-10-12,1132,FRA,1
2019-12-11,5972,USA,2
2021-04-02,1132,DEU,1
2020-12-16,332,CAN,2
2020-10-09,1132,RUS,1
2020-04-03,3417,UKR,1
2021-07-30,1579,USA,3
2020-11-28,332,UKR,3
2020-02-22,362,ITA,1
2020-03-16,2902,PRT,2
2020-11-20,2902,USA,1
2019-08-13,1516,USA,1
2019-12-19,3446,ITA,1
2020-09-20,332,USA,2
2021-05-07,5972,FRA,2
2020-09-16,332,FRA,1
2021-06-08,362,USA,2
2020-06-22,1132,ESP,1
2021-07-04,4139,RUS,2
2020-10-26,1132,FRA,1
2020-09-07,332,USA,1
2019-08-20,5984,ESP,2
2021-04-06,3576,GBR,3
2019-11-27,332,RUS,5
2019-11-26,3446,USA,1
2021-04-23,1132,FRA,1
2021-03-30,362,RUS,1
2020-04-10,2902,USA,1
2020-11-01,362,RUS,1
2020-01-19,3576,GBR,1
2020-11-07,1132,RUS,1
2020-12-25,1923,USA,5
2020-06-20,1132,CAN,2
2021-08-17,3417,USA,1
2021-06-21,332,RUS,1
2020-08-09,3446,USA,3
2020-02-03,332,RUS,1
2021-06-18,1579,USA,1
2019-08-29,332,ESP,1
2020-09-07,5984,USA,1
2020-09-05,1132,RUS,4
2019-12-10,332,USA,2
2019-09-23,332,POL,4
2021-07-05,362,DEU,2
2021-08-14,2902,USA,1
2021-01-17,1923,DEU,3
2019-11-06,332,RUS,1
2020-01-10,332,GRC,3
2020-04-18,3448,RUS,1
2020-05-09,3576,CAN,1
2021-06-07,3448,GBR,5
2021-04-10,1516,GBR,1
2020-12-18,5984,USA,1
2020-03-05,2902,SWE,2
2021-05-12,4139,USA,2
2021-02-24,5984,USA,1
2020-06-27,3446,ESP,1
2019-10-17,332,GRC,2
2021-05-07,1923,DEU,6
2020-04-26,5972,RUS,1
2021-02-19,362,CZE,1
2021-08-29,4139,ESP,2
2020-12-20,332,DEU,1
2021-05-27,3576,DEU,2
2020-10-04,332,GBR,2
2019-09-06,332,RUS,2
2020-08-13,1516,USA,1
2020-01-23,3446,RUS,1
2019-08-10,3576,GBR,1
2019-10-30,5984,POL,2
2021-08-14,332,USA,3
2021-04-03,3417,USA,1
2020-04-25,1516,RUS,2
2020-11-22,4139,RUS,1
2020-03-07,5972,RUS,1
2020-04-30,1579,UKR,1
2021-01-07,1579,GRC,1
2019-10-07,332,USA,1
2020-02-02,3448,USA,1
2020-08-31,1132,ESP,1
2021-06-23,4139,UKR,1
2021-05-09,2902,GBR,2
2020-07-25,3576,USA,1
2021-02-08,5972,ITA,1
2021-07-23,1132,GBR,1
2020-09-22,332,USA,1
2019-12-23,5972,FRA,3
2021-06-30,3448,RUS,2
2021-03-25,409,USA,1
2021-08-23,362,CAN,2
2020-12-23,4139,USA,4
2020-10-28,3446,GBR,1
2020-02-21,332,RUS,1
2020-08-07,3417,POL,1
2020-12-17,5972,USA,1
2020-04-19,5972,GBR,1
2019-08-07,5984,FRA,1
2021-07-09,1579,GBR,1
2021-03-22,1923,POL,2
2021-07-21,409,USA,1
2020-02-16,3576,FRA,1
2021-02-10,5972,USA,1
2020-10-27,1579,USA,2
2019-11-08,332,USA,1
2020-11-21,362,RUS,2
2020-04-04,3576,DEU,8
2021-07-14,3448,USA,2
2020-09-09,362,BEL,1
2020-07-03,1132,DEU,1
2021-06-30,362,USA,4
2019-10-13,3576,USA,1
2019-10-16,3576,RUS,1
2019-09-19,332,PRT,6
2019-10-28,409,ITA,1
2020-07-29,1579,DEU,2
2019-10-07,5984,USA,1
2021-05-29,1516,CZE,1
2021-03-27,4139,RUS,2
2020-01-26,3448,RUS,1
2020-11-02,1132,USA,3
2019-12-01,3446,ESP,1
2019-11-15,332,RUS,2
2021-05-20,1132,POL,1
2021-08-19,3448,AUS,1
2021-03-12,409,AUS,1
2021-08-27,362,USA,3
2021-08-02,3576,GBR,1
2021-07-02,3448,USA,2
2020-11-11,362,USA,1
2021-04-18,3448,ESP,1
2020-10-20,5972,POL,2
2021-05-31,2902,UKR,1
2019-12-18,332,AUS,1
2021-01-26,409,USA,2
2021-06-10,1923,ESP,13
2019-12-08,1579,USA,1
2020-07-03,362,USA,2
2020-02-05,3446,ITA,2
2021-06-11,332,USA,1
2020-09-09,5972,CAN,1
2020-01-27,3576,ESP,1
2021-05-10,1132,DEU,1
2020-10-02,5972,DEU,1
2021-05-21,362,USA,1
2020-12-13,362,USA,2
2021-07-20,362,USA,1
2020-06-28,362,USA,1
2020-05-15,3446,USA,1
2019-12-15,332,POL,1
2020-05-20,3446,USA,1
2019-12-02,332,NLD,2
2020-05-06,5972,USA,1
2020-04-02,3576,DEU,1
2019-07-28,5984,USA,1
2021-05-14,332,USA,1
2019-11-23,3417,USA,1
2020-03-22,3446,UKR,1
2021-01-12,1923,USA,13
2021-05-11,1579,USA,1
2020-04-11,3448,USA,1
2020-02-29,362,USA,1
2021-07-24,3448,FRA,2
2020-03-02,409,UKR,1
2020-08-04,5984,POL,2
2020-01-31,362,USA,2
2021-06-27,1923,DEU,2
2021-02-21,332,USA,2
2020-12-17,1132,ITA,2
2019-10-28,332,USA,1
2020-11-16,1579,FRA,1
2020-08-31,362,CAN,1
2021-02-22,362,USA,1
2020-02-01,2902,RUS,1
2020-12-19,1132,USA,2
2021-01-21,5972,RUS,1
2020-05-10,3448,AUS,2
2019-09-25,332,UKR,1
2020-11-23,1132,RUS,3
2021-04-26,1132,ESP,1
2021-06-25,1923,USA,3
2020-05-11,3417,FRA,1
2020-06-11,362,FRA,1
2021-08-31,1132,USA,2
2021-05-12,5984,DEU,1
2021-05-15,332,RUS,3
2020-11-22,1132,ESP,1
2019-08-25,5972,USA,1
2019-09-13,1579,POL,1
2020-02-29,362,FRA,2
2019-09-08,5984,USA,1
2019-12-07,409,USA,1
2021-02-08,409,USA,2
2019-09-11,3576,GBR,1
2021-08-11,3448,RUS,2
2021-03-01,1923,FRA,2
2020-11-30,5972,USA,2
2021-01-22,5984,USA,1
2020-12-20,332,USA,1
2021-07-26,2902,SWE,2
2019-11-19,3448,UKR,8
2021-08-08,332,CZE,1
2021-08-20,332,DEU,2
2020-08-24,5984,USA,2
2021-05-25,5972,CAN,1
2019-08-26,5984,FRA,1
2021-08-04,3576,ITA,2
2021-05-20,5972,CAN,2
2020-10-30,3446,USA,1
2020-01-11,3576,USA,1
2019-07-28,5972,GRC,1
2019-10-16,332,RUS,1
2020-03-08,1132,USA,1
2021-01-11,332,ESP,2
2019-09-14,409,ITA,1
2021-03-01,1132,ESP,1
2020-04-03,362,ITA,1
2021-08-20,3417,ESP,1
2021-03-24,332,ESP,2
2021-01-02,5972,USA,3
2021-08-11,332,FRA,1
2020-07-16,3446,ITA,1
2020-08-25,332,FRA,1
2020-02-08,5972,ROU,1
2021-04-21,3576,USA,1
2020-06-28,1132,USA,2
2021-05-09,1516,RUS,1
2020-10-15,332,USA,1
2020-12-04,4139,ROU,2
2021-06-27,362,ITA,4
2021-01-07,4139,USA,1
2021-06-07,362,ESP,1
2020-12-15,362,FRA,1
2020-09-07,1516,SWE,8
2020-08-03,362,RUS,1
2020-05-15,3417,USA,2
2021-06-30,3576,RUS,1
2021-02-13,4139,RUS,3
2021-06-10,1516,USA,1
2020-09-03,362,USA,1
2021-08-20,332,FRA,2
2020-11-25,1132,USA,2
2020-04-30,1132,RUS,5
2020-04-04,2902,GBR,2
2020-09-21,3417,RUS,2
2020-05-19,3576,RUS,1
2020-02-22,3576,GBR,2
2019-11-04,3576,GBR,1
2019-12-08,332,DEU,5
2021-02-08,5972,USA,1
2020-07-22,362,ITA,2
2020-12-23,1579,ESP,2
2020-12-23,362,FRA,1
2021-06-20,2902,USA,1
2020-11-30,5984,POL,1
2020-04-25,409,DEU,1
2020-02-15,362,ESP,4
2020-08-24,1132,USA,1
2020-09-20,2902,USA,1
2021-01-04,362,USA,1
2020-09-13,3576,USA,1
2021-07-28,362,ESP,2
2019-12-09,3576,USA,1
2019-11-10,3417,USA,1
2020-11-14,362,GBR,1
2021-05-26,5984,ESP,2
2021-08-26,1132,CZE,2
2020-03-13,1579,RUS,1
2021-06-24,2902,RUS,1
2020-11-10,3448,AUS,8
2020-01-01,1579,USA,1
2021-07-28,409,USA,1
2021-05-17,3417,ESP,1
2020-06-21,332,RUS,1
2019-08-06,332,RUS,1
2020-07-03,362,USA,2
2021-06-01,362,POL,1
2020-06-06,3446,USA,6
2020-12-28,362,BEL,1
2020-12-11,362,GBR,2
2020-05-25,332,USA,2
2021-08-02,3576,USA,1
2020-11-22,5972,USA,1
2019-11-09,5984,USA,1
2020-04-07,3446,USA,1
2021-07-05,1516,USA,3
2020-06-07,3446,GBR,5
2020-03-25,362,POL,3
2020-08-25,3446,RUS,1
2021-07-16,332,AUS,2
2020-01-31,332,ROU,2
2020-02-21,5972,FRA,1
2020-06-09,362,USA,1
2020-06-10,3448,DEU,1
2019-10-05,3446,RUS,2
2021-08-31,3417,RUS,3
2020-06-25,1132,USA,2
2021-06-09,4139,GRC,1
2021-05-24,3417,USA,2
2021-08-15,1132,ESP,2
2021-02-15,1923,ESP,1
2020-03-11,3417,USA,3
2020-05-08,409,USA,1
2020-06-05,362,FRA,1
2019-08-08,5984,USA,3
2021-03-14,1132,DEU,1
2020-08-20,2902,USA,3
2020-03-15,2902,USA,2
2020-11-19,1579,USA,1
2021-01-28,1132,ESP,2
2020-11-10,332,ITA,1
2021-03-15,1579,DEU,1
2020-03-09,362,USA,1
2020-10-02,1132,BEL,2
2020-06-30,2902,USA,1
2021-08-17,409,GBR,3
2020-01-31,332,FRA,2
2020-04-26,3576,ITA,1
2020-09-03,3576,USA,1
2021-05-12,4139,FRA,2
2021-01-15,1579,USA,1
2021-08-11,3576,CZE,1
2021-04-20,5972,UKR,1
2019-09-24,5984,ITA,1
2020-07-13,1132,POL,1
2020-06-15,5972,USA,1
2021-07-09,362,FRA,1
2021-06-27,362,ITA,4
2019-09-04,3446,USA,1
2021-04-24,1579,USA,2
2020-03-30,3576,CAN,1
2019-11-20,3446,ITA,1
2020-11-26,1132,NLD,1
2020-08-13,3446,USA,1
2019-08-15,5972,RUS,2
2020-12-03,332,UKR,1
2020-08-29,5972,RUS,1
2021-05-13,332,USA,2
2019-11-10,5984,GBR,1
2020-03-06,1132,CAN,1
2021-07-10,1132,RUS,1
2020-05-15,3417,USA,2
2019-07-23,5984,ITA,3
2020-04-15,3448,GBR,2
2020-01-25,3446,USA,1
2021-06-01,1579,USA,1
2020-01-26,3448,USA,1
2019-07-28,5984,USA,1
2021-03-25,2902,RUS,1
2020-12-12,362,POL,1
2021-07-24,3446,USA,4
2021-01-12,5972,CZE,3
2020-01-27,362,USA,1
2020-11-24,1132,USA,2
2020-12-19,1579,UKR,1
2020-07-27,362,RUS,1
2019-08-09,332,RUS,1
2021-02-21,4139,USA,3
2021-03-05,332,RUS,1
2020-11-03,362,FRA,2
2019-07-29,5984,USA,4
2021-06-06,4139,USA,1
2021-05-05,1132,UKR,3
2019-10-26,5972,ESP,1
2020-11-23,2902,USA,1
2021-07-25,3417,USA,1
2021-08-08,3417,GBR,1
2021-01-10,332,USA,1
2021-08-28,362,USA,3
2021-03-11,5972,ESP,1
2019-08-04,332,POL,1
2021-01-11,2902,CAN,1
2019-09-25,409,DEU,3
2021-08-27,3448,RUS,3
2020-02-29,3448,RUS,1
2020-07-05,409,RUS,1
2021-03-11,1132,UKR,1
2020-10-29,1132,USA,1
2020-04-11,2902,ITA,1
2020-09-15,3576,RUS,1
2020-10-15,409,RUS,1
2020-04-20,3576,SWE,2
2020-09-19,332,USA,1
2021-06-16,3576,USA,3
2020-07-14,1132,UKR,1
2020-04-30,1132,USA,5
2020-03-23,5984,USA,1
2020-11-24,362,FRA,2
2020-10-31,1132,DEU,7
2021-02-24,5972,DEU,3
2020-06-03,362,GBR,2
2020-06-25,332,PRT,1
2020-05-07,3448,USA,2
2021-07-25,3576,FRA,2
2021-01-20,332,USA,1
2021-05-15,5984,ESP,1
2020-03-15,2902,RUS,2
2020-07-07,1132,USA,2
2021-05-20,332,POL,1
2020-10-29,3576,CZE,1
2020-01-16,332,RUS,2
2019-07-23,5972,AUS,1
2021-06-08,5984,USA,1
2020-07-30,1132,USA,3
2019-08-15,332,CZE,3
2021-04-27,1132,USA,1
2021-08-23,3448,NLD,1
2020-08-16,362,DEU,1
2021-08-04,5984,USA,1
2021-05-12,3417,FRA,1
2021-01-08,332,CAN,1
2020-05-26,3448,USA,1
2020-07-30,1132,FRA,3
2020-02-02,362,FRA,9
2019-09-20,332,DEU,6
2019-09-26,3446,USA,1
2021-04-24,1579,USA,2
2021-07-16,3576,ITA,2
2020-01-11,5972,USA,1
2021-04-13,3417,USA,1
2019-09-28,332,RUS,2
2021-07-23,1516,USA,1
2020-09-01,1132,RUS,1
2020-04-21,1579,ITA,1
2019-11-21,332,ITA,3
2020-06-09,5972,USA,1
2019-09-11,332,RUS,3
2020-03-28,362,ESP,3
2021-04-06,3576,CAN,3
2019-10-23,1516,USA,1
2021-04-18,1516,ESP,6
2021-07-21,4139,ESP,2
2020-06-21,3446,USA,1
2021-02-13,5972,RUS,1
2020-02-05,362,USA,2
2020-06-27,3576,USA,2
2021-01-18,1923,RUS,10
2021-01-19,3417,RUS,1
2020-09-20,1132,USA,1
2021-06-29,1132,AUS,3
2021-07-29,1132,CAN,1
2021-06-26,332,ITA,1
2021-08-03,1516,ITA,1
2020-09-20,1132,RUS,1
2020-12-04,362,USA,1
2021-08-13,362,ESP,2
2019-08-31,409,USA,1
2021-05-10,1516,RUS,2
2019-11-20,3448,USA,2
2021-04-08,3576,POL,3
2019-09-30,332,USA,6
2020-11-11,332,DEU,1
2021-08-05,332,GBR,2
2020-05-16,3417,USA,2
2020-09-07,332,ITA,1
2020-12-08,3448,NLD,2
2021-01-28,1923,GBR,5
2021-01-03,3417,USA,2
2021-07-20,3576,DEU,5
2020-09-02,2902,PRT,3
2020-10-31,5972,AUS,2
2021-07-08,362,USA,1
2021-07-28,1516,FRA,6
2021-08-10,332,DEU,1
2021-08-03,1516,ROU,1
2021-04-17,1132,USA,3
2020-07-03,3576,BEL,1
2020-05-29,5984,USA,2
2020-08-27,332,RUS,1
2020-02-29,362,CAN,2
2020-02-12,332,USA,2
2020-12-24,3448,ESP,5
2020-04-01,3576,USA,1
2020-05-17,3446,ITA,8
2020-02-11,5984,GBR,1
2020-06-21,3446,GRC,1
2020-09-08,362,CAN,1
2021-08-03,1516,ITA,1
2020-07-16,3417,ROU,1
2020-11-15,2902,USA,2
2021-03-30,1516,FRA,2
2019-10-14,5984,USA,1
2020-06-28,3576,USA,2
2019-09-11,3417,USA,1
2020-10-19,332,USA,1
2020-11-17,1923,RUS,3
2020-10-04,5972,USA,1
2020-11-26,1132,RUS,1
2021-07-06,3446,ROU,2
2021-05-10,5984,FRA,1
2021-02-12,1579,USA,2
2020-09-22,4139,CZE,1
2021-03-03,4139,ESP,3
2021-05-25,2902,ITA,1
2020-01-31,3446,USA,2
2021-08-10,3448,GBR,5
2021-08-14,362,DEU,1
2019-09-05,3446,USA,1
2021-02-22,3448,USA,1
2020-11-15,1923,AUS,5
2021-06-12,3448,ESP,20
2020-10-15,332,USA,2
2020-02-15,2902,BEL,1
2021-07-30,3576,RUS,1
2019-12-04,1579,RUS,3
2021-02-10,1923,USA,2
2021-04-17,362,USA,2
2021-01-06,3448,GRC,2
2020-05-29,5984,GBR,2
2021-08-18,1579,ROU,1
2020-11-07,3417,CAN,1
2020-11-01,1132,ESP,3
2021-07-28,1132,USA,5
2020-11-03,3448,ITA,3
2020-05-04,5984,GBR,1
2020-10-15,362,AUS,1
2021-01-04,362,USA,1
2021-01-10,332,ROU,1
2021-08-26,332,DEU,2
2020-05-07,1132,DEU,1
2020-05-02,1579,USA,2
2021-04-21,1579,ITA,1
2020-03-13,5972,USA,1
2019-12-26,3448,ITA,2
2021-05-06,1132,USA,3
2019-09-22,3576,FRA,1
2019-12-28,332,FRA,1
2021-05-09,1516,USA,1
2020-06-06,409,ESP,1
2021-04-20,1579,POL,1
2020-09-23,362,UKR,1
2021-08-20,3576,RUS,2
2019-10-09,332,SWE,2
2021-08-29,362,CAN,3
2019-12-17,5972,CAN,2
2021-05-12,332,GBR,3
2021-04-23,332,AUS,1
2020-03-21,362,CAN,1
2020-07-16,3446,AUS,1
2019-10-18,5984,BEL,1
2019-12-23,5972,USA,3
2019-10-14,3417,DEU,1
2020-06-01,1132,GBR,2
2020-03-03,362,USA,1
2021-07-03,1132,ITA,3
2020-03-13,2902,USA,2
2020-08-04,4139,NLD,3
2021-06-13,3448,RUS,32
2020-10-27,332,USA,2
2019-11-18,332,CAN,7
2020-09-18,1132,USA,2
2021-07-01,1923,USA,8
2021-04-03,362,ITA,1
2020-04-29,3417,ESP,1
2021-07-06,2902,DEU,1
2020-03-10,362,DEU,2
2021-02-18,1923,CAN,1
2020-03-29,1516,RUS,2
2020-12-12,362,GBR,1
2020-06-16,1132,USA,1
2020-03-08,1132,USA,1
2019-12-27,2902,GBR,2
2020-08-16,5984,USA,1
2020-01-21,332,AUS,1
2019-12-18,3417,GRC,2
2021-01-09,3448,USA,10
2019-11-24,3448,FRA,1
2020-01-28,409,AUS,1
2019-11-25,332,ESP,2
2021-08-18,332,USA,1
2021-01-17,3576,ITA,1
2021-06-29,1132,CAN,3
2020-07-21,332,UKR,4
2021-01-25,332,ESP,2
2020-11-15,5972,DEU,1
2020-10-10,5972,RUS,1
2019-07-27,5972,AUS,2
2019-11-16,3448,GBR,4
2021-07-06,5984,RUS,1
2021-08-24,3576,USA,4
2021-05-10,5972,USA,2
2019-12-09,3448,DEU,3
2019-07-22,3576,USA,1
2020-11-21,332,USA,1
2019-08-31,409,ITA,1
2021-08-17,2902,USA,1
2021-08-02,3448,USA,1
2021-07-15,2902,USA,1
2019-10-12,332,ITA,2
2021-06-10,5984,AUS,8
2021-01-01,5972,CAN,1
2020-01-28,3448,ITA,3
2020-04-10,5972,USA,2
2021-03-14,1132,DEU,1
2021-01-07,1132,USA,2
2020-09-18,1579,RUS,2
2021-08-18,332,RUS,1
2021-06-01,2902,USA,2
2021-04-27,3576,GBR,1
2020-08-22,3576,USA,1
2021-06-22,332,USA,1
2020-04-19,1516,GBR,1
2021-05-29,2902,POL,1
2020-05-06,3417,USA,1
2020-11-20,2902,ITA,1
2019-08-12,332,GBR,2
2020-07-07,332,CAN,2
2019-07-22,3576,USA,1
2021-06-13,1579,USA,1
2020-04-07,3417,AUS,2
2020-09-13,1132,RUS,3
2020-07-21,409,USA,1
2019-10-01,5984,USA,2
2020-12-24,1923,USA,2
2019-08-23,5972,USA,1
2020-02-19,1132,GBR,1
2020-09-30,5972,FRA,1
2020-10-24,3417,DEU,2
2020-03-26,1516,USA,1
2019-11-05,3576,ITA,1
2019-10-28,1579,CAN,1
2019-09-24,3446,UKR,3
2020-10-12,3576,GRC,1
2020-07-02,1579,POL,1
2020-12-09,362,RUS,1
2020-09-21,332,USA,2
2021-06-16,3576,RUS,3
2021-04-20,5984,CZE,1
2020-08-16,3417,RUS,1
2020-10-12,3448,ITA,1
2019-10-12,332,CZE,2
2021-02-14,5972,USA,2
2020-12-09,1132,GBR,1
2021-01-23,3576,ITA,2
2019-11-05,3417,ITA,2
2020-05-30,332,RUS,1
2019-12-05,332,USA,4
2020-12-11,362,RUS,2
2021-01-19,362,RUS,1
2020-08-29,362,FRA,4
2021-07-16,1132,ITA,1
2021-03-17,1132,USA,3
2020-08-31,1516,RUS,3
2019-12-10,3446,USA,3
2020-08-15,4139,USA,6
2019-11-12,1516,CAN,1
2020-10-30,1132,USA,1
2019-10-23,3576,ITA,2
2021-08-14,332,USA,3
2019-12-23,332,DEU,1
2020-09-12,2902,ITA,1
2021-01-04,4139,CZE,2
2020-04-23,2902,UKR,1
2021-05-08,1132,RUS,2
2020-08-25,5984,FRA,1
2021-02-07,1923,POL,5
2020-07-23,1132,RUS,2
2020-09-12,332,POL,1
2021-05-20,3576,CZE,1
2020-07-04,1516,DEU,3
2020-02-04,3417,ITA,1
2021-01-09,409,RUS,4
2020-04-25,362,ITA,1
2021-02-14,4139,ITA,2
2021-05-30,1132,FRA,1
2020-04-21,3448,USA,8
2020-02-09,2902,FRA,1
2019-10-25,332,USA,1
2020-02-22,3576,DEU,2
2021-05-14,2902,USA,1
2021-07-17,362,ITA,2
2020-10-17,362,AUS,1
2020-08-19,332,RUS,1
2020-08-11,1132,USA,1
2019-09-30,5984,GBR,2
2021-08-16,3446,ITA,1
2020-06-21,3446,USA,1
2021-05-07,332,USA,1
2020-02-29,1516,UKR,1
2020-04-11,3417,USA,4
2021-02-02,1923,GBR,5
2020-06-22,1132,USA,1
2020-05-29,3448,USA,1
2021-07-29,1132,DEU,1
2020-02-04,1579,RUS,2
2020-11-25,3448,RUS,1
2020-04-07,362,USA,1
2020-11-10,362,ROU,1
2021-04-24,3417,GBR,1
2021-08-11,3446,CAN,1
2020-11-04,332,ROU,1
2020-08-22,409,UKR,1
2021-08-08,4139,DEU,1
2021-05-04,4139,RUS,1
2020-02-05,3417,PRT,1
2020-09-25,5984,GBR,1
2020-09-03,3448,DEU,1
2019-12-13,3417,USA,2
2021-07-12,4139,GBR,1
2020-02-07,409,USA,2
2021-02-09,1132,CZE,1
2020-12-13,1923,UKR,2
2021-04-06,1516,FRA,1
2020-10-03,1132,USA,2
2021-07-24,332,ESP,1
2020-08-29,4139,AUS,4
2020-11-28,1132,RUS,1
2021-08-12,332,USA,1
2019-08-27,3576,USA,1
2020-07-28,1132,DEU,4
2020-03-10,5972,CAN,1
2019-10-24,5984,FRA,1
2020-12-08,332,USA,1
2020-10-04,1132,RUS,1
2021-03-19,3576,USA,2
2021-07-19,3448,RUS,2
2020-07-21,332,CZE,4
2021-05-10,362,PRT,3
2019-10-14,3576,USA,1
2019-09-24,332,DEU,3
2021-06-08,1923,FRA,1
2020-08-05,3446,USA,4
2019-10-29,3417,RUS,2
2020-12-09,332,USA,2
2021-01-08,2902,AUS,1
2020-09-05,362,USA,1
2021-08-18,332,USA,1
2020-04-14,3576,USA,1
2021-08-20,409,DEU,1
2020-11-26,3448,USA,2
2020-12-25,332,NLD,1
2020-02-06,3448,USA,1
2021-06-14,3448,ITA,21
2021-05-31,2902,USA,1
2020-10-26,1132,DEU,2
2020-11-23,3448,USA,1
2020-02-07,409,RUS,2
2020-10-14,2902,DEU,1
2021-07-31,5984,USA,4
2021-06-24,2902,CAN,1
2021-05-18,1132,USA,1
2021-07-16,1132,ROU,1
2021-07-15,1923,DEU,1
2021-04-30,332,ITA,2
2021-06-18,1579,POL,1
2021-08-12,1132,USA,2
2020-09-28,1516,DEU,1
2020-10-05,362,BEL,1
2021-08-29,1132,ESP,3
2020-04-30,3576,FRA,1
2020-02-01,362,DEU,1
2021-08-10,4139,ITA,3
2021-06-26,3448,DEU,2
2021-08-28,1516,SWE,4
2020-02-28,1132,POL,1
2020-08-29,5972,USA,1
2020-01-22,362,FRA,2
2020-07-14,1132,USA,1
